Date,Sub 1,Sub 2,Sub 3,Form,Searches,Form CVR,Imprs,IPS,Clicks,CPS,RPC,Clk Rev,Calls,Transfers,TR,Q Calls,QR,RPQC,RPT,Call QR,RPCall,Call Rev,Leads,RPL,Lead Rev,Revenue,RPS
2/4/16,HCMP-st-inner,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HIC,UHO,btn-email-responder_HIC,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,HIM-haxBjmFL_pcrid_10962869990_,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,LCDC,OSC,BannerAd1-state-ca,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,LCDC,OSC,BannerAd1-state-nj,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,LCDC,OSC,RightAside2-sidebar-stateflag-nj,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,LCDC,OSC,RightAside2-sidebar-stateflag-ny,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,LCDC,OSC,SmartPhoneBannerAd1-stateflag-ny,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,LCDC,OSC,state-ny,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,LCDC,UHO,BannerAd1-state-al,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,LCDC,UHO,SmartPhoneBannerAd1-stateflag-la,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,LCDC,UHO,state-al,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,MDN,MDN-sidebar-,,0,34,,47,1.38,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs1-fl,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs1-ga,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs1-tx,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-fl,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-in,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-nj,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-va,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-banner,OSC,srehkDf1_pcrid_organic-banner,0,9,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-banner,UHO,srehkDf1_pcrid_organic-banner,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-flat,HDU,srehkDf1_pcrid_organic-stars-hro,0,4,,4,1,3,75.00%,$0.84,$2.52,0,0,,0,,,,,,$0.00,0,,$0.00,$2.52,$0.63
2/4/16,OCF-flat,OSC,srehkDf1_pcrid_organic-stars-hro,0,130,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-flat,UHO,srehkDf1_pcrid_organic-stars-hro,0,32,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-flat-long,HDU,srehkDf1_pcrid_organic-banner,0,1,,1,1,1,100.00%,$1.05,$1.05,0,0,,0,,,,,,$0.00,0,,$0.00,$1.05,$1.05
2/4/16,OCF-flat-long,OSC,srehkDf1_pcrid_organic-banner,0,43,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-flat-long,UHO,srehkDf1_pcrid_organic-banner,0,20,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-flat-mc,medicare,srehkDf1_pcrid_organic-medicare,0,6,,5,0.83,5,83.33%,$1.39,$6.96,0,0,,0,,,,,,$0.00,0,,$0.00,$6.96,$1.16
2/4/16,OCF-flat-mini,HDU,srehkDf1_pcrid_organic-blue-rvb,0,2,,2,1,2,100.00%,$1.05,$2.10,0,0,,0,,,,,,$0.00,0,,$0.00,$2.10,$1.05
2/4/16,OCF-flat-mini,OSC,srehkDf1_pcrid_organic-blue-rvb,0,87,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-flat-mini,UHO,srehkDf1_pcrid_organic-blue-rvb,0,24,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-flat-st,UHO,srehkDf1_pcrid_organic-ST,0,11,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-flat-vrt,OSC,srehkDf1_pcrid_organic-stars-hro,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-flat-vrt,UHO,srehkDf1_pcrid_organic-stars-hro,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-list-blue,HDU,srehkDf1_pcrid_organic-banner,0,5,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-list-blue,OSC,srehkDf1_pcrid_organic-banner,0,77,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-list-blue,UHO,srehkDf1_pcrid_organic-banner,0,29,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-list-blue-mc,medicare,srehkDf1_pcrid_organic-banner,0,3,,3,1,3,100.00%,$1.22,$3.65,0,0,,0,,,,,,$0.00,0,,$0.00,$3.65,$1.22
2/4/16,OCF-list-red,OSC,srehkDf1_pcrid_organic-banner,0,169,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-list-red,UHO,banner,0,23,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-list-red,UHO,srehkDf1_pcrid_organic-banner,0,420,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-list-red-mc,medicare,srehkDf1_pcrid_organic-banner,0,5,,4,0.8,4,80.00%,$1.88,$7.51,0,0,,0,,,,,,$0.00,0,,$0.00,$7.51,$1.50
2/4/16,OCF-srehkDf1_pcrid_organic,UHO,frm-LA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-srehkDf1_pcrid_organic,UHO,frm-MS,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCF-srehkDf1_pcrid_organic,UHO,medicaid-frm,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN,HDU,OCN-paid-stateflag-tx,0,1,,1,1,1,100.00%,$0.42,$0.42,0,0,,0,,,,,,$0.00,0,,$0.00,$0.42,$0.42
2/4/16,OCN,OSC,OCN-paid-stateflag-ca,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN,OSC,infobox-banner,0,19,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN,UHO,infobox-banner,0,11,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN-OCF-hover,UHO,frm-AL,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN-OCF-hover,UHO,frm-LA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN-OCF-hover,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN-cllusblk-,OSC,,0,9,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN-iLrmsXbA_pcrid_organic,UHO,frm-AL,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN-iLrmsXbA_pcrid_organic,UHO,frm-LA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN-iLrmsXbA_pcrid_organic,UHO,frm-PA,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN-iLrmsXbA_pcrid_organic,UHO,medicaid-frm,0,18,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN-sidebar,OSC,OCN-J31,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/4/16,OCN-sidebar,OSC,OCN-banner,0,5,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP,UHO,L1auZSXy_pcrid_organic-organic-yes-fl,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-,UHO,L1auZSXy_pcrid_organic-organic-yes-fl,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-HCMP-LCDC-state-fl-L1auZSXy_pcrid_organic-organic-yes-fl,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-L1auZSXy_pcrid_organic,OSC,HCMP-,0,7,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-L1auZSXy_pcrid_organic,OSC,HCMP-stateflag-nj,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-L1auZSXy_pcrid_organic,OSC,HCMP-stateflag-ny,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-L1auZSXy_pcrid_organic,OSC,HCMP-stateflag-tx,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-L1auZSXy_pcrid_organic,UHO,HCMP-,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-L1auZSXy_pcrid_organic,UHO,HCMP-stateflag-al,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-L1auZSXy_pcrid_organic,UHO,medicaid-frm,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-L1auZSXy_pcrid_organic-HCMP-,UHO,medicaid-frm,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-LCDC-BannerAd1-state-mo,UHO,medicaid-frm,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-LCDC-BannerAdFooter-state-fl,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-LCDC-state-fl,UHO,L1auZSXy_pcrid_organic-organic-yes-fl,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-banner-srehkDf1_pcrid_organic-banner,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-long-srehkDf1_pcrid_organic-banner,UHO,frm-AL,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-long-srehkDf1_pcrid_organic-banner,UHO,frm-LA,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-long-srehkDf1_pcrid_organic-banner,UHO,frm-PA,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-long-srehkDf1_pcrid_organic-banner,UHO,medicaid-frm,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,HCMP-,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,L1auZSXy_pcrid_organic-organic-yes-tx,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,frm-MS,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-mini-srehkDf1_pcrid_organic-blue-rvb,UHO,medicaid-frm,0,5,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,frm-PA,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-srehkDf1_pcrid_organic-stars-hro,UHO,medicaid-frm,0,18,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-st-srehkDf1_pcrid_organic-ST,OSC,HCMP-,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-flat-st-srehkDf1_pcrid_organic-ST,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-hover,OSC,HCMP-,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-hover-HCMP-,UHO,L1auZSXy_pcrid_organic-organic-yes-nc,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-inner-srehkDf1_pcrid_organic-int1,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-list-blue-srehkDf1_pcrid_organic-banner,UHO,frm-LA,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-list-blue-srehkDf1_pcrid_organic-banner,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCF-list-blue-srehkDf1_pcrid_organic-banner,UHO,medicaid-frm,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-OCN-sidebar-OCN-banner,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-inner,,,0,15,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-st-inner,,,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,HCMP-synH2ytee_pcrid_93440319270_,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,OSC,BannerAd1-state-nj,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,OSC,RightAside2-sidebar-stateflag-ny,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,OSC,SmartPhoneBannerAd1-stateflag-nj,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,OSC,SmartPhoneBannerAd1-stateflag-ny,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,OSC,SmartPhoneBannerAd1-stateflag-tx,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,OSC,state-ny,0,4,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,UHO,SmartPhoneBannerAd1-stateflag-al,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,UHO,SmartPhoneBannerAd1-stateflag-la,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,UHO,SmartPhoneBannerAd1-stateflag-ms,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,UHO,SmartPhoneBannerAd1-stateflag-pa,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,UHO,state-la,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC,UHO,state-ms,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC-YOURLOCID-gyPbrSRl_pcrid_organic,UHO,frm-PA,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,LCDC-YOURLOCID-gyPbrSRl_pcrid_organic,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,MDN,MDN-sidebar-,,0,38,,56,1.47,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs1-il,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs1-nj,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs1-oh,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs1-tx,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-il,0,2,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF,UHO,srehkDf1_pcrid_organic-organic-st-vs2-in,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-banner,OSC,srehkDf1_pcrid_organic-banner,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-banner,UHO,srehkDf1_pcrid_organic-banner,0,3,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-flat,HDU,srehkDf1_pcrid_organic-stars-hro,0,4,,2,0.5,2,50.00%,$1.05,$2.10,0,0,,0,,,,,,$0.00,0,,$0.00,$2.10,$0.53
2/5/16,OCF-flat,OSC,srehkDf1_pcrid_organic-stars-hro,0,121,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-flat,UHO,srehkDf1_pcrid_organic-stars-hro,0,22,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-flat-long,HDU,srehkDf1_pcrid_organic-banner,0,1,,1,1,1,100.00%,$1.05,$1.05,0,0,,0,,,,,,$0.00,0,,$0.00,$1.05,$1.05
2/5/16,OCF-flat-long,OSC,srehkDf1_pcrid_organic-banner,0,41,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-flat-long,UHO,srehkDf1_pcrid_organic-banner,0,15,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-flat-mc,medicare,srehkDf1_pcrid_organic-medicare,0,1,,1,1,1,100.00%,$0.30,$0.30,0,0,,0,,,,,,$0.00,0,,$0.00,$0.30,$0.30
2/5/16,OCF-flat-mini,HDU,srehkDf1_pcrid_organic-blue-rvb,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-flat-mini,OSC,srehkDf1_pcrid_organic-blue-rvb,0,82,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-flat-mini,UHO,srehkDf1_pcrid_organic-blue-rvb,0,33,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-flat-st,UHO,srehkDf1_pcrid_organic-ST,0,18,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-flat-vrt,OSC,srehkDf1_pcrid_organic-stars-hro,0,7,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-flat-vrt,UHO,srehkDf1_pcrid_organic-stars-hro,0,5,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-list-blue,HDU,srehkDf1_pcrid_organic-banner,0,3,,1,0.33,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-list-blue,OSC,srehkDf1_pcrid_organic-banner,0,55,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-list-blue,UHO,srehkDf1_pcrid_organic-banner,0,26,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-list-blue-mc,medicare,srehkDf1_pcrid_organic-banner,0,5,,4,0.8,4,80.00%,$0.92,$3.66,0,0,,0,,,,,,$0.00,0,,$0.00,$3.66,$0.73
2/5/16,OCF-list-red,OSC,srehkDf1_pcrid_organic-banner,0,155,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-list-red,UHO,banner,0,15,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-list-red,UHO,srehkDf1_pcrid_organic-banner,0,343,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCF-list-red-mc,medicare,srehkDf1_pcrid_organic-banner,0,5,,5,1,4,80.00%,$0.72,$2.87,0,0,,0,,,,,,$0.00,0,,$0.00,$2.87,$0.57
2/5/16,OCF-srehkDf1_pcrid_organic,UHO,medicaid-frm,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCN,HDU,infobox-banner,0,1,,1,1,1,100.00%,$1.05,$1.05,0,0,,0,,,,,,$0.00,0,,$0.00,$1.05,$1.05
2/5/16,OCN,OSC,OCN-paid-stateflag-tx,0,1,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
2/5/16,OCN,OSC,infobox-banner,0,19,,0,0,0,0.00%,,$0.00,0,0,,0,,,,,,$0.00,0,,$0.00,$0.00,$0.00
